,open,high,low,close,volume,close_-1_s,close_-1_d,closepm,closenm,closepm_14_smma,closenm_14_smma,rs_14,rsi_14,rsi,macd,volume_delta,adx,cci_30,atr,volatility_ratio,News Source,Title,Description,SP_Title,SC_Score,SP_Desc,SC_Desc
2020-08-18,2085.0,2134.3,2082.35,2118.55,14097932,2091.35,27.200000000000273,27.200000000000273,0.0,18.154239748136927,12.08142475926949,1.502657187365924,60.04246985770705,60.04246985770705,62.07726760415585,-199292.0,14.59813834237703,49.91873365839876,62.475622885435946,121.09183672559874,Bloomberg,"Richest Asian, Mukesh Ambani Is On A Shopping Spree In Race Against Amazon","Reliance Industries Ltd is in various stages of negotiations to either buy out or purchase stakes in Urban Ladder, Zivame, Netmeds",neutral,-0.26643919944763184,neutral,0.1172293871641159
2020-08-18,2085.0,2134.3,2082.35,2118.55,14097932,2091.35,27.200000000000273,27.200000000000273,0.0,18.154239748136927,12.08142475926949,1.502657187365924,60.04246985770705,60.04246985770705,62.07726760415585,-199292.0,14.59813834237703,49.91873365839876,62.475622885435946,121.09183672559874,Business Standard,"Hdfc Bank, Ril Help Sensex Settle 478 Pts Higher; Nifty Ends At 11,385",All that happened in the markets today,negative,-0.6223682761192322,neutral,-0.0275447778403759
2020-08-19,2141.0,2154.0,2121.35,2131.55,15731409,2118.55,13.0,13.0,0.0,17.78607674018809,11.218458755158414,1.585429614563568,61.32170861016441,61.32170861016441,59.435260061931785,1633477.0,16.79305600549712,62.29018528776944,60.54520538462225,139.8677812816705,Business Standard,Chemists' Body Writes To Mukesh Ambani Against Ril'S Investment In Netmeds,"The letter has also been addressed to Prime Minister Narendra Modi, Union Home Minister Amit Shah, Commerce and Industry Minister Piyush Goyal and oth...",negative,-0.892871618270874,neutral,0.0933174192905426
2020-08-19,2141.0,2154.0,2121.35,2131.55,15731409,2118.55,13.0,13.0,0.0,17.78607674018809,11.218458755158414,1.585429614563568,61.32170861016441,61.32170861016441,59.435260061931785,1633477.0,16.79305600549712,62.29018528776944,60.54520538462225,139.8677812816705,Business Standard,"From Telecom To Retail, Ril Splurges $3.1 Bn In 3 Years On Acquisitions",Netmeds latest in long list of firms in which it has picked up stakes,positive,0.669796884059906,neutral,0.31478410959243774
2020-08-19,2141.0,2154.0,2121.35,2131.55,15731409,2118.55,13.0,13.0,0.0,17.78607674018809,11.218458755158414,1.585429614563568,61.32170861016441,61.32170861016441,59.435260061931785,1633477.0,16.79305600549712,62.29018528776944,60.54520538462225,139.8677812816705,Business Standard,"Market Wrap: Indices Gain For 3Rd Day, Sensex Up 86 Pts; Psu Banks Rally",All that happened in the markets today,positive,0.3802870810031891,neutral,-0.0275447778403759
2020-08-19,2141.0,2154.0,2121.35,2131.55,15731409,2118.55,13.0,13.0,0.0,17.78607674018809,11.218458755158414,1.585429614563568,61.32170861016441,61.32170861016441,59.435260061931785,1633477.0,16.79305600549712,62.29018528776944,60.54520538462225,139.8677812816705,Business Standard,Consolidation In The E-Pharmacy Space And The Reliance Industries Game Plan,"The Netmeds acquisition will help it enter online drug sales, making it an integrated player. The firm has a ready customer base of 400 mn mobile user...",positive,0.5409754514694214,positive,0.8910143971443176
2020-08-19,2141.0,2154.0,2121.35,2131.55,15731409,2118.55,13.0,13.0,0.0,17.78607674018809,11.218458755158414,1.585429614563568,61.32170861016441,61.32170861016441,59.435260061931785,1633477.0,16.79305600549712,62.29018528776944,60.54520538462225,139.8677812816705,Business Standard,"Ril, Indiabulls Real Estate: How To Trade These News-Driven Stocks",Here are the key levels for the two stocks you need to keep a tab on before making any fresh investment in these counters,neutral,0.04275687411427498,neutral,0.0007956791669130325
2020-08-19,2141.0,2154.0,2121.35,2131.55,15731409,2118.55,13.0,13.0,0.0,17.78607674018809,11.218458755158414,1.585429614563568,61.32170861016441,61.32170861016441,59.435260061931785,1633477.0,16.79305600549712,62.29018528776944,60.54520538462225,139.8677812816705,Business Standard,Ril Shares Gain Nearly 1.5% Post Acquisition Of Majority Stake In Netmeds,RIL's acquisition comes at a time when arch-rival Amazon has just started selling pharmaceutical products in Bangalore markets.,positive,0.8929538726806641,positive,0.6974664330482483
2020-08-19,2141.0,2154.0,2121.35,2131.55,15731409,2118.55,13.0,13.0,0.0,17.78607674018809,11.218458755158414,1.585429614563568,61.32170861016441,61.32170861016441,59.435260061931785,1633477.0,16.79305600549712,62.29018528776944,60.54520538462225,139.8677812816705,Business Standard,"Stocks To Watch: Ril, Indiabulls Real Estate, Zeel, Hal, Muthoot Finance",Here's a list of stocks that may trade actively in today's trading session.,neutral,0.01281990297138691,neutral,0.0086161894723773
2020-08-20,2120.0,2123.9,2088.0,2097.05,10402292,2131.55,-34.5,0.0,34.5,16.515632991358196,12.881438678707399,1.2821264303852955,56.18121824078045,56.18121824078045,53.935860605066864,-5329117.0,12.318374991041734,36.59584523835112,59.33125287804238,172.72172566752263,,,,,,,
2020-08-21,2118.0,2122.0,2077.0,2081.85,11667281,2097.05,-15.200000000000273,0.0,15.200000000000273,15.33593656026491,13.047051375322257,1.1754331395729727,54.03214275772707,54.03214275772707,47.800029522820296,1264989.0,11.040712835085275,26.117876542540724,58.307584703642505,186.03302354095055,Business Standard,Bharti Airtel Gets Ready To Take On Reliance Jio In 5G Vran Space,Tech to be tested once spectrum is available,neutral,0.36373263597488403,neutral,0.040617674589157104
2020-08-21,2118.0,2122.0,2077.0,2081.85,11667281,2097.05,-15.200000000000273,0.0,15.200000000000273,15.33593656026491,13.047051375322257,1.1754331395729727,54.03214275772707,54.03214275772707,47.800029522820296,1264989.0,11.040712835085275,26.117876542540724,58.307584703642505,186.03302354095055,Business Standard,Future Enterprises Board Likely To Discuss Merger Plan On Saturday,RIL may pick up 50% in merged entity,neutral,0.02723962441086769,neutral,0.09764322638511658
2020-08-24,2091.4,2104.5,2070.5,2095.75,15099030,2081.85,13.900000000000091,13.900000000000091,0.0,15.23336898814622,12.11511300150731,1.2573856295233028,55.70096721971371,55.70096721971371,43.55685262961515,3431749.0,11.29338752208163,20.38426537672679,56.57131722768784,182.35881215828698,,,,,,,
2020-08-25,2106.0,2111.3,2078.0,2082.1,8947709,2095.75,-13.650000000000091,0.0,13.650000000000091,14.145264554346902,12.2247484570484,1.1571006637924883,53.64147734107789,53.64147734107789,38.64716649013508,-6151321.0,9.852095170105702,17.036109888889442,54.909070125585785,167.4429149817358,,,,,,,
2020-08-26,2085.0,2147.95,2047.0,2137.3,27631028,2082.1,55.20000000000027,55.20000000000027,0.0,17.077762296878927,11.351547184060736,1.5044435811233423,60.070971151545756,60.070971151545756,38.76352798969401,18683319.0,12.530401388637765,33.57447138099296,58.197726633908,171.11185589227478,,,,,,,
2020-08-27,2148.0,2150.0,2103.25,2110.6,12962139,2137.3,-26.700000000000273,0.0,26.700000000000273,15.857915705685265,12.447871018655993,1.273946017107547,56.02358224528139,56.02358224528139,36.28303610541843,-14668889.0,14.795160618250428,43.39173813299661,57.38002756604818,149.98713954571778,Business Standard,"F&O Expiry: Indices Gain For 5Th Day, Nifty Above 11,550; Dlf Advances 10%",All that happened in the markets today,positive,0.10436713695526123,neutral,-0.0275447778403759
2020-08-27,2148.0,2150.0,2103.25,2110.6,12962139,2137.3,-26.700000000000273,0.0,26.700000000000273,15.857915705685265,12.447871018655993,1.273946017107547,56.02358224528139,56.02358224528139,36.28303610541843,-14668889.0,14.795160618250428,43.39173813299661,57.38002756604818,149.98713954571778,Business Standard,"Future Enterprises' Board To Meet On Saturday, To Discuss Raising Funds",A source said the board would also look at the proposal to merge three other listed entities of the Future group with FEL,neutral,0.059674594551324844,neutral,0.03941452503204346
2020-08-28,2120.0,2132.9,2106.25,2116.15,12537684,2110.6,5.550000000000182,5.550000000000182,0.0,15.121632410185804,11.558733024394607,1.3082430728585674,56.67700634484812,56.67700634484812,34.36888265914422,-424455.0,16.412845782259474,35.13356616511066,55.18501485803385,143.8814911515057,Business Standard,Jiomart Sees Order Flow At Four Times Of Pre-Lockdown Period For Kiranas,"Robust omni-channel network in the offing, says Reliance Retail's FY20 annual report",neutral,0.05655234307050705,positive,0.9147308468818665
2020-08-28,2120.0,2132.9,2106.25,2116.15,12537684,2110.6,5.550000000000182,5.550000000000182,0.0,15.121632410185804,11.558733024394607,1.3082430728585674,56.67700634484812,56.67700634484812,34.36888265914422,-424455.0,16.412845782259474,35.13356616511066,55.18501485803385,143.8814911515057,Business Standard,"Telecom Stocks Rally; Vodafone Idea Surges 17%, Bharti Airtel Up 2%",The telecom companies are awaiting the Supreme Court's judgement in the adjusted gross revenue (AGR) case,positive,0.6184181571006775,neutral,0.07965555787086487
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,Ambani-Biyani Deal: Retail Arm Leads Future Firms' Rally On Bourses,"As part of the deal announced on Saturday, Future Group will be selling its retail assets to Reliance Retail in a deal pegged at Rs 24,713 crore",positive,0.8279232382774353,neutral,0.030151745304465294
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,Reliance Retail-Future Group Deal: Traders Worried Over Retail Mkt Monopoly,"Praveen Khandelwal, secretary general of Confederation of All India Traders said the deal will lead to monopoly and consequently unfair domination by ...",negative,-0.9492624998092651,negative,-0.874646782875061
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,Reliance Retail Likely To Cut Down On Back-End Staff After Future Deal,"Store staff to be retained, say sources",negative,-0.9572018384933472,neutral,0.04472116008400917
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,Sensex Tumbles 839 Pts On Broad-Based Sell-Off; Nifty Bank Declines Over 3%,All that happened in the markets today,negative,-0.9541614055633545,neutral,-0.0275447778403759
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,"Trading Strategy For Ril, Future Retail, Future Consumer, Future Lifestyle",The deal between the retail arm of RIL and Future Group has brought back focus on the related stocks. Here are the key levels track before you make an...,neutral,0.012132879346609116,positive,0.8238992094993591
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,Ril-Future Group Deal: Ril Shares Rally Over 2.5%; Future Group Stocks Jump,"Shares of RIL had hit an all-time high of Rs 2,198.70 on July 27, 2020.",positive,0.7297197580337524,positive,0.76961350440979
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,The Future Is In Good Hands; But Will The Promoter Buyout Come Later?,"Mukesh Ambani, despite being a later starter in the Retail Business, is today the undisputed emperor.",neutral,0.06776987761259079,neutral,0.1388317346572876
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,"Stocks To Watch: Ril, Itc, Rbl Bank, Wockhardt, Financials, Jk Cement",Here's a list of the stocks that may trade actively in today's trading session,neutral,-0.0016924235969781876,neutral,0.007468083873391151
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,"Reliance-Future Group Deal To Save Lenders From Rs 12,000-Crore Hit",The financial instruments of Future group have gone through multiple rating downgrades in recent months due to the delay in payments,positive,0.8506666421890259,negative,-0.8725789189338684
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,Ambani-Biyani Deal: Ril Spreads Wings To Become A Dominant Player In Retail,"Gets scale, massive presence, higher valuation of its retail business, and inherits the entire logistics and distribution chain",positive,0.9124898910522461,positive,0.7441904544830322
2020-08-31,2174.0,2174.0,2060.35,2080.7,28649141,2116.15,-35.45000000000027,0.0,35.45000000000027,14.04151090246823,13.265259846828931,1.0585175914081217,51.42135271644905,51.42135271644905,29.64960815284303,16111457.0,16.629025758469552,2.485022510545726,59.36110419728331,107.2165417752344,Business Standard,Bpcl Consumers To Get Cooking Gas Subsidy After Privatisation Too,Move may open up subsidised LPG sector to private marketers,positive,0.4592347741127014,positive,0.7279415726661682
2020-09-01,2100.0,2122.4,2062.4,2087.25,17821488,2080.7,6.550000000000182,6.550000000000182,0.0,13.506400723501999,12.317737289218865,1.0965001449838936,52.30145810423102,52.30145810423102,26.136789519392096,-10827653.0,16.783440027191038,-44.69285656403831,59.4067398042768,99.93504602721154,Reuters,Reliance Future-Proofs Retail Arm As It Seeks To Woo Potential Investors,"The acquisition of Future Group's 2,000 retail stores and Big Bazaar grocery chain will help Reliance, which sells everything from groceries to electr...",neutral,0.23453794419765472,positive,0.8996365666389465
2020-09-01,2100.0,2122.4,2062.4,2087.25,17821488,2080.7,6.550000000000182,6.550000000000182,0.0,13.506400723501999,12.317737289218865,1.0965001449838936,52.30145810423102,52.30145810423102,26.136789519392096,-10827653.0,16.783440027191038,-44.69285656403831,59.4067398042768,99.93504602721154,Business Standard,"Sensex Up 273 Pts; Bharti Airtel Up 7%, Voda Idea Dips 13% Post Agr Verdict",All that happened in the markets today,positive,0.13851410150527954,neutral,-0.0275447778403759
2020-09-01,2100.0,2122.4,2062.4,2087.25,17821488,2080.7,6.550000000000182,6.550000000000182,0.0,13.506400723501999,12.317737289218865,1.0965001449838936,52.30145810423102,52.30145810423102,26.136789519392096,-10827653.0,16.783440027191038,-44.69285656403831,59.4067398042768,99.93504602721154,Business Standard,Voda Idea Slips 25% From Day'S High; Airtel Up 6% Post Sc Agr Verdict,The Supreme Court has allowed telcos to pay their outstanding dues in 10 years.,negative,-0.9192128777503967,neutral,0.14816218614578247
2020-09-01,2100.0,2122.4,2062.4,2087.25,17821488,2080.7,6.550000000000182,6.550000000000182,0.0,13.506400723501999,12.317737289218865,1.0965001449838936,52.30145810423102,52.30145810423102,26.136789519392096,-10827653.0,16.783440027191038,-44.69285656403831,59.4067398042768,99.93504602721154,Business Standard,Ambani-Biyani Deal: Future Group'S Footprint To Shrink By 80% In Revenue,"Future would be one of the top contract manufacturers in FMCG, fashion space but with wafer-thin margin",negative,-0.9618557691574097,positive,0.6573994755744934
2020-09-01,2100.0,2122.4,2062.4,2087.25,17821488,2080.7,6.550000000000182,6.550000000000182,0.0,13.506400723501999,12.317737289218865,1.0965001449838936,52.30145810423102,52.30145810423102,26.136789519392096,-10827653.0,16.783440027191038,-44.69285656403831,59.4067398042768,99.93504602721154,Business Standard,"Jio Takes On Rivals, Rolls Out New Broadband Plans Starting At Rs 399",Plans to be rolled out from today,neutral,0.3764231204986572,neutral,0.06960529088973999
2020-09-02,2092.0,2138.0,2085.0,2128.2,12437209,2087.25,40.94999999999982,40.94999999999982,0.0,15.466665493384445,11.437895464921377,1.3522300095169442,57.48715066323974,57.48715066323974,26.35338586487751,-5384279.0,12.748010602120846,14.498892552030055,58.94911373994046,95.01558077480335,Business Standard,"Isha, Akash Ambani, Byju, Poonawalla Debut On Fortune'S '40 Under 40' List","The list covers five sectors including finance, technology, health, government/politics and media/entertainment",neutral,0.11782682687044144,neutral,0.009065469726920128
2020-09-02,2092.0,2138.0,2085.0,2128.2,12437209,2087.25,40.94999999999982,40.94999999999982,0.0,15.466665493384445,11.437895464921377,1.3522300095169442,57.48715066323974,57.48715066323974,26.35338586487751,-5384279.0,12.748010602120846,14.498892552030055,58.94911373994046,95.01558077480335,Press Trust of India,"Isha, Akash Ambani, Byju Debut On Fortune'S '40 Under 40' Influencer List",Fortune magazine said executives have moved quickly to support and empower employees while grappling with daunting challenges to the way their busines...,neutral,0.07301313430070877,positive,0.8278424143791199
2020-09-02,2092.0,2138.0,2085.0,2128.2,12437209,2087.25,40.94999999999982,40.94999999999982,0.0,15.466665493384445,11.437895464921377,1.3522300095169442,57.48715066323974,57.48715066323974,26.35338586487751,-5384279.0,12.748010602120846,14.498892552030055,58.94911373994046,95.01558077480335,Business Standard,"Why Premjis, Ambanis And Nadars Beat Non-Family Run Companies","Family-owned businesses outdo peers in returns since 2006, suggests a Credit Suisse report",neutral,0.07998532056808472,negative,-0.40246081352233887
2020-09-03,2128.0,2138.75,2103.0,2112.1,8577741,2128.2,-16.09999999999991,0.0,16.09999999999991,14.361899653976764,11.770904142991348,1.2201186484496307,54.95736226988016,54.95736226988016,24.938432267555527,-3859468.0,9.665438378498326,10.764194526427229,57.2920281596399,104.9269918894208,,,,,,,
2020-09-04,2083.55,2096.95,2072.2,2077.25,13141705,2112.1,-34.84999999999991,0.0,34.84999999999991,13.336046213805146,13.41941655787979,0.9937873346642861,49.844199398107826,49.844199398107826,20.765599664514866,4563964.0,14.307203993263489,-103.27616301408476,56.04973623802855,86.14237361334531,Business Standard,Market: Sensex Tanks 634 Pts On Broad-Based Sell-Off; Nifty Bank Slips 2%,All that happened in the markets today,negative,-0.9459723830223083,neutral,-0.0275447778403759
